mz,dlz
0.042321494799874244,0.04719842116560869
0.04324945347695194,0.04822162334895704
0.044203577105880576,0.04919177282433233
0.045172501464487765,0.0501220850683527
0.04612038397788201,0.050991606929730135
0.047084399067345226,0.05182766680237263
0.04807404637119301,0.052543869754922035
0.049096975213307636,0.053148188212783165
0.05012414204136762,0.05371495458304918
0.05114782062684051,0.054081319405485634
0.05216181815305647,0.05443346527502741
0.05314499171601388,0.054692952506045965
0.05416364137630032,0.054958094438046716
0.05514749897273057,0.05515942853186188
0.05620722226407878,0.05532325044356448
0.057228408992982295,0.05545662592461682
0.05823402076516137,0.0556017981699963
0.059229890897588865,0.05577128220792574
0.06015807881670495,0.05602162021883806
0.06115763154499016,0.05637100008551644
0.0620724109419116,0.0567898310164424
0.06295899033326514,0.057315961630190024
0.06380062587188602,0.05795004750031935
0.06463984479134546,0.05862966821170724
0.06549460700893137,0.059477649191272165
0.06635556775208147,0.06046440545102089
0.06714035767502359,0.06148033387253234
0.06794745259633708,0.0626483036503532
0.06868141089340225,0.06382648340588364
0.06944753549261908,0.06515499504433987
0.07025186003419295,0.066564925669873
0.07105510411701284,0.06797850531396132
0.07188369551588561,0.06948131160395409
0.07271836086833193,0.07104727996639024
0.07354201936722755,0.07264182290080784
0.0743992999518277,0.07427161049435
0.07535836558918205,0.07590997184584998
0.07636372361816557,0.07761382547408537
0.07734476728314778,0.07928234067647004
0.0783952249529914,0.08095362940286283
0.07949756223536776,0.08266116103049483
0.08065103782937381,0.08434403505363
0.08184443233958277,0.08599768983117484
0.08301605981909987,0.08762877978310518
0.08427766915065878,0.08922682276155028
0.08558215525756285,0.09078167855712635
0.08687251544708978,0.09233614928290126
0.08814290138081002,0.0938267649389828
0.08943216042791143,0.09528265369528367
0.0907288310083329,0.09668086975120573
0.09198957440942981,0.09799025941750432
0.09332086308388012,0.09925672406179502
0.09459720209627863,0.10051832852816041
0.09581569269748622,0.1017545041818992
0.09708239508422407,0.10295054193961138
0.09833492565437957,0.1040628775058896
0.0995468032115769,0.10519752223824683
0.1006819519766768,0.10633660934117528
0.10175472093902624,0.10753100010326279
0.10281021447540228,0.10869242309305413
0.10387313037989837,0.10985845167788068
0.10490882989728373,0.11095242225924105
0.10592962314283756,0.11215184070748378
0.10689387478535131,0.11329107614415601
0.10786615103374576,0.11443454212437473
0.10882358746681543,0.11564516750599099
0.10986126619181139,0.11690920863113584
0.11086852160265397,0.11820860996017653
0.11192671690332327,0.11949019207453727
0.11312914658175885,0.120836931834086
0.11434748090678498,0.12216825975104334
0.11568433123743707,0.12355552709982244
0.117163236789636,0.12504606474487406
0.11873804680814111,0.1265458048528843
0.12037311189149902,0.12812015004320923
0.12212111694555122,0.12968345576320656
0.12391523268202875,0.1313170287866718
0.1258457075587138,0.1330005530405754
0.12781981309964077,0.13466068214398294
0.1298560805676928,0.13638775699060215
0.13185056834739137,0.13806249456948008
0.13386392728471525,0.1397643800688056
0.13585184559659536,0.14143360110341677
0.137806316856071,0.14308692177720722
0.1396229684763474,0.1446778141202204
0.14138464963664524,0.1462404632672813
0.1431120845348953,0.14775932193111443
0.14472593419061172,0.1492394560188532
0.1462452891434072,0.15065578513714392
0.14772151876429773,0.1519977373122983
0.14908653594862326,0.1533251566384127
0.1503844101717148,0.15458271221688774
0.151630527542029,0.15582662965345379
0.1528059662977712,0.15700922815089624
0.15402335375475915,0.15820874477679817
0.15519985080086662,0.15943814255762598
0.15637371172500567,0.16070453884311317
0.15761311342261372,0.16196706219215776
0.1588298387339981,0.16329445129834097
0.16002548701150832,0.16467468419856104
0.16131996466111256,0.16614022219198277
0.16266163559972197,0.16765646694476596
0.16392984945644126,0.16924459424345561
0.1652467464643384,0.1708984630413473
0.16657788064040335,0.17260768292724904
0.1679152560560975,0.17448060006953275
0.16929373042040446,0.1764151188827642
0.17069132869987821,0.17840106646460915
0.17212044269601784,0.18038055470253642
0.17350000209754773,0.182443309506419
0.1748930931249709,0.1845359690783042
0.1762648503661021,0.18666931644839993
0.1775830393180362,0.18885515106353973
0.1789596677236054,0.1910030610128339
0.1803119874464077,0.19316634317056144
0.18168713379047713,0.19541831423024686
0.1829976109426527,0.19763575364492642
0.1843642184233284,0.19981555377343713
0.18581424310054406,0.2019794474422608
0.18726633641734386,0.20418082732878873
0.1887608297198805,0.2064034934079072
0.1903092463078849,0.20862694345025473
0.19197747361248113,0.2108463145097494
0.1936781646982924,0.21305981331957952
0.19547094991451708,0.21525928730877952
0.19739897848162877,0.21742244875963024
0.19938438414662757,0.219598550268965
0.20151631894267819,0.22172243654051838
0.2036597313730035,0.22387419634690847
0.2059878618360713,0.22605862497532167
0.20837250080987718,0.22818997879919373
0.21088625214261164,0.23036811581690073
0.21337782879190595,0.23254692814624942
0.21601932876004307,0.23476146000550738
0.2186231383407576,0.23697770821088804
0.22132623360740006,0.23928788802808015
0.2240262312775418,0.24162422768551356
0.2267231618957747,0.24401410517750416
0.2294012601365985,0.24649177615693166
0.23208455918649193,0.24900864690445113
0.23477798984125325,0.25163042214276304
0.23742364357939766,0.25428210332440876
0.2400284850419097,0.25690860766587964
0.24262957847806396,0.25959803912751644
0.24521264370791693,0.26233623052766825
0.2477461323204801,0.26502913461044214
0.25023074271929346,0.2676275494416458
0.25261800630822906,0.2701677863723573
0.255031796452104,0.27265208852936523
0.25735304551078003,0.2750949493865267
0.2596285044181494,0.27742615661298714
0.2618197738986695,0.2796585793222119
0.2639922799436091,0.2817721118985984
0.26614306049178826,0.2838129772008355
0.26827783579273917,0.2857652735104014
0.27033439326245484,0.28767601841706636
0.27227851969137357,0.2894452288680133
0.2742352812213159,0.2912055235703284
0.276236516472125,0.29292796918464864
0.2781170840066155,0.29472721744659364
0.2801117403006362,0.29647855113124766
0.28206182392174983,0.29830627604917964
0.2840358335232941,0.30025244182679867
0.2859749159733817,0.30221854994146297
0.28790140604451486,0.3043093935114638
0.28985665336521144,0.3065240340147407
0.2917944334169791,0.30880464884956144
0.2938180520494087,0.31130200727177454
0.29575326470497243,0.31385568490393845
0.2976805489140433,0.3165612517573045
0.2996599864805401,0.31938278246669705
0.3015502507763122,0.3222073585471564
0.3034896700723186,0.32521875323536636
0.3053807460437794,0.32827793557055535
0.30730158157576476,0.33141791968680223
0.3092552301728005,0.3346386892757657
0.3112052387806816,0.33790438103224363
0.3131327648313385,0.34118235267209435
0.31510142629155197,0.3444806087710239
0.31711001541489725,0.34769179214956886
0.3190735604475001,0.35097971121449345
0.3211276523084156,0.3543198784661606
0.3232300617362885,0.3575409415856553
0.32536387317339,0.3607808066590555
0.3275508452055079,0.3640003303636493
0.32979696471410014,0.36713727322370654
0.33208090388928935,0.3702457536190748
0.3344163314084261,0.37331030511234725
0.3366753077089496,0.37635605795956273
0.3390288361646084,0.37934832124483076
0.34140763943090774,0.38232870081847387
0.3437312457476502,0.3852196356234765
0.3460201381592827,0.3881488697288914
0.3483185957685831,0.3911372228989652
0.35054298213198476,0.39401854947138915
0.352720469036236,0.39692639185081136
0.35482835514682115,0.39982256071123684
0.3569110901462685,0.40281087734854326
0.3589804569920617,0.40586902276089526
0.36090385733432884,0.40894666575705857
0.36281357321828234,0.41203875166480286
0.36469736016935317,0.4152377784727249
0.36657036074553184,0.4184949743677616
0.36839938734071476,0.4218870626641128
0.3701941436652052,0.4253313385557601
0.37196511923280806,0.42883867375315043
0.37376402400410574,0.4324291023954509
0.37561852555228814,0.4361218474309184
0.3773931715657665,0.43988901888496207
0.37917653946563823,0.44372901227462086
0.3809866418495846,0.44766963905593915
0.3827917011197879,0.4516623454375275
0.3845581459412155,0.4557019088452618
0.3863009311128554,0.4597688651782363
0.3880935800180989,0.46388878695316277
0.38982790061471395,0.4680064479776748
0.39154845783362024,0.47218820933291694
0.3932050817443071,0.4764042381753171
0.3948290645946973,0.4805873837274229
0.396424923452531,0.4848654935379869
0.3979835520037077,0.48917396009898517
0.3994438249145626,0.4935233851395512
0.40091083606623884,0.4979733062168293
0.40238856482431723,0.5024059622158277
0.40381350293184365,0.5068860597081325
0.4052739791924256,0.5114424727533604
0.40671909105752546,0.516055752359758
0.4081680289933933,0.5207695137299467
0.40956546062299615,0.5255649054849741
0.41100366098847513,0.5304659817113799
0.4125284558448852,0.5354602056672919
0.41405846561647214,0.5404998904328533
0.4156092299507773,0.5455817765733851
0.41719063173347387,0.550817234805731
0.41882841024505735,0.5560660551912961
0.42054910978811294,0.5614037935742316
0.42236997352583483,0.5667899722057888
0.4242220085431888,0.5721437313916884
0.4262053924213503,0.577515466953557
0.428392247548106,0.5828909334288767
0.4306374251340688,0.5882437625949181
0.4329991164328038,0.5935826505868802
0.43551997655280145,0.5988732540878575
0.43825570424179344,0.6040524537115108
0.441067613181456,0.609153244516867
0.44405790636614656,0.6141666293544328
0.4471916134222185,0.6190823536196853
0.4505218660472371,0.6239316767470834
0.4539297166136665,0.6287249885393854
0.45745481573448016,0.6332995804753093
0.4610577256410004,0.6378799935362056
0.4647123545931381,0.6423169555436947
0.468412130496684,0.6466449622452445
0.4721500376114645,0.6508897482952166
0.47594225956246244,0.6550064942726064
0.47978683857300236,0.6591107713178074
0.483613610274108,0.6631466486140499
0.4874872370212877,0.6670827059851792
0.4913280807172536,0.6709288785386914
0.4952181460831058,0.6746672757154739
0.4991033357849905,0.6783362068220199
0.5030631260828591,0.6818990115289899
0.5070149776667404,0.6853731866018604
0.5110654281506293,0.6887673577037183
0.5151565266096916,0.6920588166390709
0.5192975094730143,0.6953356298312723
0.5235996964565768,0.6984899518353378
0.5280163183580038,0.7015048142798083
0.53259024790948,0.7044088463010417
0.5372919966992964,0.7072499505207381
0.5421930229153576,0.7099338118389132
0.5472454935313031,0.7124786890857266
0.5524486683044606,0.7148437638597693
0.5578732917255697,0.7170932494549682
0.5634246331256748,0.7192159075035376
0.5692651046778641,0.7211634334035849
0.5752881880504999,0.7229157486614013
0.5815306073736392,0.7244751431166998
0.5880059969416217,0.7258638845051194
0.5947839584169854,0.7270968929375277
0.6017289434909109,0.7281570825034166
0.6088847020929525,0.729074236282271
0.616321284173063,0.7297718440493469
0.6239786770099969,0.7304108087033455
0.6318596238479107,0.7308575617297384
0.6399793579405041,0.7312207257917065
0.6482295506629436,0.7314542468706702
0.6566768898006732,0.7316291601714914
0.6653439652728591,0.7317738208673089
0.674068232582998,0.7318131966130066
0.6829559145535011,0.7318072078938448
0.6919013917592716,0.7317323844160408
0.701007496020126,0.7316152307060362
0.7101503025178334,0.7315284130140801
0.7193079219360656,0.7314294568959324
0.7284844601396985,0.7312570759210707
0.7376446638157012,0.7310766678953904
0.7467848299186433,0.7308704682232032
0.7558712074022398,0.730598209836523
0.7649871438932109,0.7302682464561561
0.7739936126152637,0.7299319289765077
0.7830592105258113,0.7295147118529042
0.7919812484138621,0.729185658837997
0.8008648035240635,0.7288212828955972
0.8096500361606195,0.7284394989319357
0.8183527265087015,0.727993513053366
0.8269631681745141,0.7275491737087149
0.8355718434790167,0.7270499324291717
0.8440659467858914,0.7265513128175254
0.8524722069684105,0.7260536753182241
0.86077412077941,0.7256226973817241
0.8689445821341808,0.725269336484077
0.8770793628716488,0.7248587020733956
0.885068543561412,0.7245145639385516
0.892946762680796,0.7242037398411959
0.9006786358878253,0.7238986755254213
0.908258516862458,0.7236410517680228
0.9156166057386262,0.7234466351711322
0.9227504057819219,0.7233489936835688
0.9297425922313739,0.7233427857400552
0.9365104903551884,0.7234397559350602
0.9429949241138544,0.7236465420660826
0.9492679218389021,0.7239780101947788
0.9553302875040518,0.7244384722407027
0.9610046710394736,0.7250054248439897
0.9663900889789623,0.7256157326578883
0.9713885557159283,0.7263647926244701
0.9760302361295226,0.7272484444587368
0.9803284151958631,0.7282088231311379
0.984208317911542,0.7292160828062919
0.9877037675915259,0.7302853565232158
0.9907606505062392,0.7314281275372323
0.9934408430070222,0.7325693206825159
0.9956261256715293,0.7337151352369354
0.9974051349446356,0.734832676367506
0.998720168778584,0.7359833477032088
0.9995803435695689,0.7370855033200452
1.0,0.7381523938039856
0.9999864928098631,0.7391652623962973
0.9994892519481531,0.7400520153938526
0.9985662889775411,0.7409303560878114
0.9971496900865159,0.741747726339593
0.99536828403124,0.7425594994348662
0.9930798617543971,0.7432355224057826
0.9903459552282179,0.7438911017111522
0.987198346219529,0.744438149423708
0.9835945781987903,0.744977969044075
0.9795647040723723,0.7454055991530019
0.9750847980750783,0.7458149322490105
0.9701140507797626,0.7461569754164744
0.9646506682951269,0.7464660982390697
0.9587415445663209,0.7467901709458714
0.9522871228994775,0.7470754043068979
0.9453259099685284,0.7472943061849963
0.9377728891334677,0.7474590327827941
0.9297457132474176,0.7476406195821771
0.9210735317356863,0.7478582743089076
0.911774789013969,0.7480744003366591
0.9017999412483493,0.7484004484143352
0.8911452780740339,0.7488638353200112
0.8799033239131622,0.7493795395099037
0.8679607381880085,0.749984022432568
0.8553022852779778,0.7507735010005787
0.8419219291402711,0.7518592240224697
0.8278378568775429,0.7531587530349166
0.813037278916671,0.754719710274207
0.797532447047593,0.7566855108794507
0.7812052011622325,0.7589625959256504
0.764213183313667,0.7615896307749348
0.7465096079034692,0.7646049468462648
0.7280006811919367,0.7680471276551145
0.7087609694395799,0.771938722689243
0.6888080166158099,0.7763115739215605
0.6680000016043168,0.781088613762658
0.6464751438216105,0.7863271264347511
0.6242239227753558,0.7920369582018468
0.6011577425754778,0.7982878223414456
0.5772998304404452,0.8049258602694187
0.5526812050329816,0.8119397195278807
0.5272878269106502,0.8194057857486754
0.5011437939650231,0.8272587164575129
0.4742035553389325,0.8353923526997172
0.44650920452483717,0.8438333344244173
0.41796392251532105,0.8525632629215062
0.38877886847072585,0.8615363360988783
0.35878541214599785,0.8706643687888423
0.3281206585120699,0.8798711367296197
0.2967764728131648,0.8891738332320732
0.2647125377194362,0.898453564591772
0.23206517802097446,0.9076694126579894
0.19877710357537245,0.9167850296235295
0.16500395380301047,0.925614844597422
0.13065732959540652,0.9341277420816019
0.09579442636771193,0.9423482586536029
0.06048450545041272,0.9502394102226775
0.024793966695260777,0.9576409884998787
-0.011329270871851798,0.9645082176421004
-0.04775443783053861,0.9708605846572612
-0.08448229473670607,0.9766650516560598
-0.12144296588992769,0.9817745201770951
-0.1586182110294158,0.9862865823560111
-0.19599819647426586,0.9901508129127967
-0.23354473300865117,0.9933371795551393
-0.2711595806131201,0.9958750471853437
-0.30882345333942435,0.9978153622777869
-0.34651105148007505,0.9991656431844931
-0.3842590378095488,0.9998922668532221
-0.4218836749983431,1.0
-0.4595142701468491,0.9995801267605562
-0.49704976727459826,0.9985812097499067
-0.5344699538459246,0.9970243671959146
-0.5718218240101945,0.9950265084850066
-0.6089851349644109,0.9925648108782038
-0.6460456581833255,0.989671456474948
-0.6829756230441366,0.9863135885808284
-0.7197653930347344,0.9826084252942815
-0.7563689896169619,0.9784917509603598
-0.7928143574547101,0.9740025721831557
-0.8290220279588543,0.9691560324166928
-0.865155630646404,0.9639842626700365
-0.9010530700382734,0.9584690869488158
-0.9367413114975724,0.9526330527975357
-0.9722715622963096,0.946428825130606
-1.0076317690939254,0.9398668095012407
-1.0426710455201236,0.9330165982885172
-1.0775913167887774,0.9257578657506814
-1.1122784765142777,0.918107032554799
-1.1466562133047127,0.9100532891929661
-1.1807690731851614,0.9016326379590591
-1.2145925582281798,0.8927891725099265
-1.248124956701732,0.8834991971032675
-1.28135163908953,0.8737356817369505
-1.3142139049439114,0.8634918259431507
-1.3466511153100074,0.8527889545170343
-1.3786460486140912,0.8415696628636261
-1.4101759425509401,0.8297751574396836
-1.441179195472247,0.8174453389096955
-1.4715852174933342,0.8045637186455685
-1.5013915463927496,0.7911139346575403
-1.5304915065285598,0.7770499878361905
-1.5589268551812872,0.7624572727405885
-1.586548231178719,0.747249694204702
-1.613425066560531,0.7314304893727622
-1.6393596664434902,0.7149856567307096
-1.664457705075018,0.6979724675055963
-1.6886484038799565,0.6802609996604112
-1.7118991545076374,0.6619992750984414
-1.7341798918848312,0.6431586535667525
-1.7555166419078132,0.6236540877585323
-1.775906429897262,0.6035718035018316
-1.795379772347685,0.5829389801585517
-1.8138892687860437,0.5617408478984529
-1.8315159549802311,0.5399455998954513
-1.8482657127947766,0.5176072194796209
-1.8641900926256842,0.4947271378548577
-1.8792696173435668,0.4713248117511194
-1.893501601945441,0.4474188830315924
-1.9070096384893267,0.42300867582301754
-1.9197082190388262,0.39816722632009566
-1.9315484310569808,0.37283164400122426
-1.942620083763596,0.34708288092073564
-1.952907986337405,0.32095951741479745
-1.9625202491346365,0.2943621181257986
-1.971372795483934,0.2674562127884599
-1.9793895711404694,0.2402209850017195
-1.9866498180293988,0.21266563069313535
-1.9931091683034665,0.18482077896281204
-1.9988226245344116,0.15670607652394294
-2.003725129933327,0.12832202560447792
-2.0078579931331575,0.09978627777717283
-2.0112265803466305,0.07101629144588645
-2.013896346206056,0.04206954215618136
-2.015854137872933,0.013002921030399173
-2.0170191263697346,-0.016154383588510762
-2.017470494226122,-0.045429559500736336
-2.017268902285427,-0.07481713376056219
-2.0163705621391865,-0.10416675560576955
-2.014804329340708,-0.13360262051239413
-2.012619065138661,-0.16301388472222372
-2.0097421034534038,-0.19241551385626607
-2.006269564782616,-0.22177610345815277
-2.002182982919188,-0.25106746877767083
-1.9974489087182352,-0.28026947424681065
-1.9921397773396683,-0.3093352083408724
-1.98623482460746,-0.338263285910326
-1.9796818535823941,-0.36699986392782286
-1.97265479379439,-0.39560563785469427
-1.9649929249695133,-0.42400091156240927
-1.9568010320675402,-0.45220837058523194
-1.9480105832598467,-0.48024864896562114
-1.9385909074681953,-0.5080149628472179
-1.9286321363606747,-0.5356257773892134
-1.9180997713586883,-0.5629980221118585
-1.9070111740701507,-0.5901315031262185
-1.8954654208920985,-0.6171080087677784
-1.8833215876351301,-0.6439795062079077
-1.870671520949103,-0.6705790351860039
-1.8575339864232803,-0.6970740864943261
-1.843948489899437,-0.7233438676454379
-1.829886001195629,-0.7494933235549324
-1.8152968227833837,-0.7754636422346182
-1.8002386847613332,-0.8012939970227719
-1.7847316305387864,-0.8269854251283618
-1.7687567600066216,-0.852494052554838
-1.752333977857819,-0.8778053197554359
-1.7354518794479972,-0.9029284168981606
-1.7180659438508257,-0.927860233822577
-1.7002496107485956,-0.9525803214624556
-1.681941617142755,-0.97710461834305
-1.6631903188380879,-1.0014178939133875
-1.6440204592144985,-1.0254848215167158
-1.624391639997641,-1.0493303459797987
-1.6043229006658186,-1.0728787203905943
-1.5837655458669275,-1.096110459996484
-1.5627958733678229,-1.1191753387179653
-1.5414814501935283,-1.1419043520251229
-1.5197994076976131,-1.1642938186485212
-1.4977527633221577,-1.1864470061311732
-1.4753188945647606,-1.20833392805592
-1.4525980772010054,-1.2298482979908536
-1.429506143457886,-1.2511016109038928
-1.4061380922683613,-1.272052373555492
-1.382490680236003,-1.29277807835373
-1.3585670010058264,-1.3132368654397548
-1.3344382817057043,-1.3334538195987014
-1.3099964536814508,-1.3533661115659685
-1.2853403228068019,-1.3730289047338224
-1.260341338485696,-1.3924335697357342
-1.2351661217842296,-1.4115654031394453
-1.2097935641885347,-1.4304701530038866
-1.18422836338307,-1.44907386070686
-1.1584425318307876,-1.4674857470199134
-1.1324565198646455,-1.4855919527215995
-1.1062866171387669,-1.503382893687205
-1.0799101225223935,-1.5209245570815693
-1.0533764766854121,-1.5381633537665877
-1.0266864047736801,-1.5551272374562415
-0.9998427478147924,-1.5716772929650713
-0.9729033853125172,-1.587915613758134
-0.9458117222513163,-1.603803572662906
-0.9186184967631827,-1.6193858729489348
-0.8913868849909916,-1.6346168472019142
-0.8641239087157003,-1.6494897309375622
-0.8368555491225255,-1.6639705171518124
-0.80951619732661,-1.6780919113721418
-0.7821612339751269,-1.6918153084511924
-0.7548826141131512,-1.705134164685791
-0.7276761764503811,-1.7180596789452167
-0.7005133006993397,-1.7305738351637008
-0.673497238989378,-1.7426801337373576
-0.6466433373439435,-1.7542730431242628
-0.6199910777395764,-1.76540803938607
-0.5935053557200842,-1.7760878647738836
-0.5673098161605017,-1.7862539761450482
-0.5413118643902364,-1.7958613378827861
-0.5155487358364967,-1.8049299942500967
-0.4900834742287569,-1.813488881189648
-0.46498134631811494,-1.8214756004200885
-0.4401622054411575,-1.828905155315995
-0.41560642875188397,-1.8357363497274604
-0.3914047886454219,-1.8420063948399448
-0.36748899378526334,-1.8476985322890982
-0.34390890670365026,-1.852831298183725
-0.3205893754405801,-1.8574361837230078
-0.29758275593293054,-1.861424684184065
-0.2748659647991213,-1.86476790223127
-0.2524574253155475,-1.8676127961717457
-0.2303315960329591,-1.8698944235621935
-0.20849035934174484,-1.8715182048058912
-0.18698101927484465,-1.8724763506189814
-0.1657757081503954,-1.8729164687903816
-0.1448967173527105,-1.8726979671864838
-0.1242958653443577,-1.8718575397152508
-0.10407072098925439,-1.8703502723542924
-0.08426356672962536,-1.868189676180926
-0.0648042530266868,-1.865438321738875
-0.045835630850605484,-1.8620504337160717
-0.027320046801376154,-1.8579558748561016
-0.009308107402512084,-1.8532719356108753
0.008222082618852655,-1.8480108123981638
0.025269009991655114,-1.842135733581037
0.04178577218416292,-1.8357783618029166
0.057718026761349586,-1.828808837479655
0.07311859579308443,-1.8213467979868387
0.0879224678294878,-1.8134833898414535
0.10215620461543093,-1.8051924304589377
0.1158206343839292,-1.7965012236823217
0.12892754073742854,-1.7874572750078543
0.14152418205006423,-1.7781018669680242
0.15358082160547532,-1.7684603044415892
0.16508610022295767,-1.7585418046780668
0.1760612750592523,-1.7483640125785942
0.18655266330935522,-1.737913030448176
0.19649876353908435,-1.7272528362382893
0.20603521814153541,-1.7164180727052563
0.2150297140339842,-1.7053656348020454
0.22356843950463706,-1.6941039555765578
0.23164338977920398,-1.6826363217792828
0.23924977934092143,-1.6709620265499394
0.2463979252962384,-1.6591207389029767
0.25317889814600414,-1.6470837436683472
0.25952845529952523,-1.6348331871112034
0.2654012218053921,-1.622412196773896
0.27087926580166843,-1.6097268979694415
0.2760058223662791,-1.596857748017196
0.280694206579269,-1.5838445854230578
0.2849665335097254,-1.5706114452161195
0.288916513695752,-1.5571443800075055
0.29252868419445005,-1.543492563671446
0.2957641284981704,-1.5296871487210726
0.298648575281271,-1.5157047302484024
0.30119954948802996,-1.5015622964401512
0.303396035093765,-1.4872714041187582
0.30531835756432074,-1.4728124595380565
0.3068802626011581,-1.4582477824707774
0.3081114146471925,-1.443526721853771
0.3090827281677663,-1.428714209474889
0.3097608828307509,-1.413729630538752
0.3101373325846624,-1.3986838234043981
0.3102866885987369,-1.3835346477682886
0.31015167725714665,-1.3682866367151016
0.30983669915957157,-1.3529814365321804
0.3092636408678515,-1.3375802877941323
0.30851868143105293,-1.3221601603328654
0.30762028204325637,-1.3066993391312076
0.3065941061834233,-1.2912123378704097
0.3053891702411616,-1.27571976000956
0.30404729087258997,-1.2602657087182443
0.3025998118318609,-1.2448803918860054
0.30103532913085723,-1.2295041710395684
0.2994048471463959,-1.2141039544411327
0.297677765938267,-1.198821936015137
0.29579123516829053,-1.1835652382769961
0.29383123105682607,-1.1684558992414482
0.29173289477500747,-1.1534084295794023
0.2895142034798931,-1.1384031147914757
0.2871873839009831,-1.1234966792801653
0.28475472806892244,-1.1086997764675421
0.2821603984879464,-1.0939561804075901
0.27943823236342297,-1.079344063719632
0.2765750553495104,-1.0648198532812325
0.2736119989589985,-1.0504146925577154
0.27054975257764347,-1.0360867103547842
0.26732245178142977,-1.021933661036703
0.2640499199627003,-1.0078510461434083
0.2605918112903328,-0.9938663500974639
0.2571224464950997,-0.9799946231561887
0.2535640092526519,-0.9662939842940106
0.24995755539015138,-0.9527057577698143
0.24627498069634673,-0.9392395159413465
0.24251759844866785,-0.9259065999926347
0.2386932147722109,-0.9126801619826816
0.2348483326783148,-0.8996020492223765
0.23098758192427118,-0.8866478349061091
0.22705232547494744,-0.8737991904614871
0.22307473826692212,-0.8610864854125878
0.21904855196052184,-0.8484203538959375
0.21495206465861902,-0.835890318110887
0.21078020802733782,-0.8234743371397418
0.20656623757197726,-0.8111383046307302
0.20224375109255657,-0.7989105118753358
0.19789381166144226,-0.786798276664067
0.193532934152324,-0.7747641841070083
0.18911164937099118,-0.7628620619737214
0.1845856164178346,-0.7510780589278332
0.18000146157227287,-0.7393652249888093
0.17544128935877423,-0.7278254861387974
0.17074856554776696,-0.7163937547711563
0.16603368118910058,-0.7051429006880565
0.1612841316338417,-0.6939880376344728
0.15649176089502662,-0.6830253523626861
0.15176457492144388,-0.6722208790495464
0.14694331178778913,-0.6616135585957458
0.14219027065969886,-0.6511848643162349
0.1373909704963367,-0.6408421933151693
0.13261177668140642,-0.6307032270936298
0.12787977133891665,-0.6207409606400128
0.12320363775924348,-0.6109496702461664
0.11858317825772839,-0.6012465701680988
0.11402976098207912,-0.5917242891395643
0.10957442030627917,-0.5822867716879554
0.10516270055608264,-0.5729967406308007
0.10083998123423786,-0.5638193376544424
0.09665603323550542,-0.5547774834008934
0.09260486451009722,-0.545846298586601
0.08864885001494943,-0.5370062363563346
0.08483103953114865,-0.5283133467705645
0.08111107603177531,-0.5197513959054585
